1 0 1409.08138746261 1880.23324458707 28081.4987675511 2323.79535044606 4554.04178001192 8939.53474265769 3311.94630506572 2432.76852869698 3085.28416339684 23272.1143526221 3866.40164234566 12757.0098155878 2957.61843753833 27513.4978596114 2050.41858366135 28105.7313125719 27654.6886896987 2718.78508306585 4276.75032459246 28180.5545461822 21887.2645687281 2050.41858366135 2252.85159884389 25530.4312511689 2897.03517266216 14659.0068570302 2732.57559199659 1287.87696437934 23272.1143526221 4573.94736340439 776.143796948683 995.368026859215 4057.88305609262 1276.18493012146 8939.53474265769 42648.6044338728 19346.9483902838 2036.79528015418 22654.6739511053 9089.18973249186 42067.8149051074 2756.12303550246 28105.7313125719 1489.2355822562 2745.93980018838 2747.57380941007 2050.41858366135 2050.41858366135 27269.3866404384 57137.0599614683 1
16 2050.41858366135 3459.35586516277 170.35277800768 30095.857554544 274.258843927254 2504.14669290048 10989.5790977398 5355.51610350991 390.595149789493 1038.88825115033 25318.6475699017 1818.3507288279 14806.7062027303 908.758777214401 29562.3658735806 0 30120.0932790779 29703.6081259519 672.848160926601 2227.43585193587 30194.4450897616 23935.6804096835 0 218.177116353464 27535.1326519605 851.833039903519 16709.2443102234 685.521356472548 3338.05639460166 25318.6475699017 2523.95142914935 1300.06512560809 1061.12069151522 2010.04015832649 783.41796308585 10989.5790977398 44697.3954048806 21396.9542339657 88.4641293603888 24699.7489928357 11129.5921691283 44117.2110696971 706.994996828878 30120.0932790779 566.348914976092 703.134480479992 702.877995915916 0 0 29318.2948616453 59185.3990429605 1
19 2718.78508306585 4126.6398589611 842.643247438225 30767.938429501 399.114291230524 1836.12893767543 11655.2781076287 6026.94972890536 286.114296706319 366.63741875919 25989.700421456 1147.61661363699 15475.7747267514 240.947683354424 30232.2137761005 672.848160926601 30792.174227094 30373.4166089118 0 1558.27811601899 30866.4873314934 24605.8329452599 672.848160926601 466.099536556711 28206.3473399728 178.987826423306 17377.3932238659 17.8880337147254 4005.221102169 25989.700421456 1856.21863515888 1972.88419088037 1725.1147888581 1339.12228546959 1444.63169788504 11655.2781076287 45367.308639838 22065.5692881356 682.390582936617 25371.260036049 11801.8337595429 44786.5996729883 55.2489492131553 30792.174227094 1239.14733607794 210.269094186537 31.7234229698721 672.848160926601 672.848160926601 29988.1117849606 59855.6256174853 1
20 4276.75032459246 5684.88543735871 2397.78790814193 32304.173941843 1953.42637426358 278.970692125009 13213.373805831 7582.67475687931 1844.39239259118 1192.34971397594 27545.8955525998 412.074960028964 17033.721463942 1319.15252514102 31789.7361032645 2227.43585193587 32328.4093758907 31930.9676927887 1558.27811601899 0 32402.4185277946 26163.1057436671 2227.43585193587 2024.37752726908 29736.8502547843 1380.71717235756 18935.6080996791 1544.2684690081 5563.47420904765 27545.8955525998 299.620564306214 3525.12287974488 3283.39172328732 224.12642367154 3002.86289873353 13213.373805831 46924.7856443313 23623.6870606875 2240.66382987557 26926.6124214542 13355.243909722 46344.419651527 1520.75406815352 32328.4093758907 2792.69157756636 1548.01518164135 1529.93291713706 2227.43585193587 2227.43585193587 31545.6566104896 61412.8332829008 1
23 2050.41858366135 3459.35586516277 170.35277800768 30095.857554544 274.258843927254 2504.14669290048 10989.5790977398 5355.51610350991 390.595149789493 1038.88825115033 25318.6475699017 1818.3507288279 14806.7062027303 908.758777214401 29562.3658735806 0 30120.0932790779 29703.6081259519 672.848160926601 2227.43585193587 30194.4450897616 23935.6804096835 0 218.177116353464 27535.1326519605 851.833039903519 16709.2443102234 685.521356472548 3338.05639460166 25318.6475699017 2523.95142914935 1300.06512560809 1061.12069151522 2010.04015832649 783.41796308585 10989.5790977398 44697.3954048806 21396.9542339657 88.4641293603888 24699.7489928357 11129.5921691283 44117.2110696971 706.994996828878 30120.0932790779 566.348914976092 703.134480479992 702.877995915916 0 0 29318.2948616453 59185.3990429605 1
24 2252.85159884389 3660.55228961655 382.377947212863 30308.8016036387 95.2762041046521 2302.18324969562 11189.2497857315 5561.86466571901 179.985307594506 832.442588628604 25524.2523704542 1613.61531978197 15009.7791545261 706.015286561123 29766.3432063854 218.177116353464 30333.0371692797 29907.5370281519 466.099536556711 2024.37752726908 30407.4456304909 24140.044780587 218.177116353464 0 27749.0801236792 644.186482720715 16911.31127029 480.267542296752 3539.13056547993 25524.2523704542 2322.24758752952 1510.94900775831 1259.01730389553 1805.04854024853 978.581898002209 11189.2497857315 44901.4468561037 21599.5164663907 216.312213811681 24906.0818094282 11337.4159753689 44320.6338840378 505.709149463527 30333.0371692797 778.078304302252 532.97223563262 494.722353159014 218.177116353464 218.177116353464 29522.2343369608 59389.842601324 1
26 2897.03517266216 4304.56588365622 1021.62073564217 30946.669797172 578.007233632727 1658.90902545288 11832.6574145162 6205.67782276746 464.329456023762 188.375333458886 26168.305205608 969.552556981016 15653.9262986385 78.4301304890104 30410.5292773161 851.833039903519 30970.9056111132 30551.7225209372 178.987826423306 1380.71717235756 31045.2073346565 24784.2258017485 851.833039903519 644.186482720715 28384.8309414354 0 17555.3201108684 166.832142984552 4183.13111244789 26168.305205608 1679.10011864115 2151.87191946707 1902.92448188344 1160.90487961568 1622.27339557063 11832.6574145162 45545.6332143218 22243.5967968508 860.299032976522 25549.971671788 11980.7149588774 44964.7966086264 152.527234330903 30970.9056111132 1418.13491946241 276.476550174866 149.483352128254 851.833039903519 851.833039903519 30166.4199934163 60034.0232836678 1
28 2732.57559199659 4140.6199044589 855.520447590489 30779.8804081262 411.455400574608 1821.95006115806 11669.5110064691 6040.2713022166 300.363481569732 353.408608712919 26003.1433426571 1133.91174907402 15489.5854031374 225.934040114115 30245.9045633123 685.521356472548 30804.1162278713 30387.1144865422 17.8880337147254 1544.2684690081 30878.4136262564 24619.4653216896 685.521356472548 480.267542296752 28217.9989037024 166.832142984552 17391.34142414 0 4019.2117078121 26003.1433426571 1841.99717368848 1985.57506612603 1739.21801539743 1325.49019452116 1458.84486266316 11669.5110064691 45380.9909355413 22079.4556155941 696.576932431287 25384.585527553 11814.9094585358 44800.3730934803 37.6322455184184 30804.1162278713 1251.87021519738 198.045857967695 28.9937191526773 685.521356472548 685.521356472548 30001.8080296956 59869.25053745 1
29 1287.87696437934 121.47480498757 3167.94575275182 26825.8738286227 3611.17463290497 5841.06067905308 7651.66650660008 2041.39787963406 3719.11286051537 4371.47610135164 21989.6102122477 5152.67967692566 11471.1582409056 4244.53810361936 26228.4656934993 3338.05639460166 26850.1008725555 26369.596447197 4005.221102169 5563.47420904765 26925.2882028493 20602.8170279351 3338.05639460166 3539.13056547993 24282.8355149642 4183.13111244789 13372.1914779159 4019.2117078121 0 21989.6102122477 5861.03355807142 2056.17985510726 2280.21261700613 5344.00889870473 2560.94996716002 7651.66650660008 41363.5649317443 18060.5113511548 3322.88217394632 21373.617102686 7814.76143259646 40782.0903450691 4043.20540748439 26850.1008725555 2776.98672419011 4033.66015420756 4033.74906373448 3338.05639460166 3338.05639460166 25984.3108570659 55852.449583121 1
31 4573.94736340439 5982.41856190611 2694.28595392038 32592.2329921641 2250.21137286222 21.3207293898651 13511.492365697 7878.29852300389 2142.28800478903 1490.7985214524 27841.4464177738 711.523007417814 17330.6497805659 1616.50703911215 32086.1966825296 2523.95142914935 32616.4679817582 32227.4531538247 1856.21863515888 299.620564306214 32690.3830326677 26459.3772915018 2523.95142914935 2322.24758752952 30023.2394127736 1679.10011864115 19232.9528367529 1841.99717368848 5861.03355807142 27841.4464177738 0 3820.20490110834 3581.20526308378 523.339875082827 3300.82783317908 13511.492365697 47221.1864269029 23920.8287379075 2538.55961611145 27221.6984659064 13649.590733658 46641.1478430989 1817.85307733076 32616.4679817582 3088.52062895468 1839.75297270365 1828.1348386488 2523.95142914935 2523.95142914935 31842.1373209415 61709.0039755966 1
